months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.0,0,0.611764705882353,0,1,0,1,1,0.0,0,0.7308457711442786,0.5,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.3529411764705882,0,1,1,0,1,0.0,1,0.7696517412935323,0.0,1,1,0,0,1,0,0,0,0,1,0
0.0,1,0.3058823529411765,0,0,0,0,1,0.0,1,0.564179104477612,0.0,1,0,0,0,1,0,0,0,0,0,1
1.0,0,0.3058823529411765,0,1,1,0,1,0.0,0,0.808457711442786,0.25,1,0,0,0,0,0,1,0,0,0,0
0.25,0,0.0941176470588235,0,0,1,1,1,0.5,0,0.799502487562189,0.25,1,0,0,0,1,0,0,0,0,1,0
0.0,0,0.2588235294117647,0,0,0,1,1,0.0,1,0.4104477611940298,0.5,1,1,0,1,0,0,0,0,0,0,1
0.5,0,0.2117647058823529,0,0,0,0,1,0.0,1,0.5940298507462687,0.0,1,1,0,0,1,0,0,0,0,0,0
0.5,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.7164179104477612,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.3058823529411765,1,0,0,0,1,0.0,1,0.4616915422885572,0.0,1,0,0,1,0,0,0,0,0,1,0
1.0,1,0.1176470588235294,0,1,1,0,1,0.5,0,0.6880597014925374,0.25,1,0,0,0,0,0,1,0,0,0,0
0.5,1,0.2,0,0,0,0,1,0.0,1,0.6786069651741293,0.0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.5647058823529412,0,1,0,0,0,0.5,1,0.7960199004975124,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.2941176470588235,0,0,1,0,1,0.0,1,0.572139303482587,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.0470588235294117,0,1,1,0,1,0.5,1,0.8741293532338307,0.0,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.8941176470588235,1,1,1,0,1,0.0,1,0.9109452736318407,0.0,1,1,0,0,1,0,0,0,0,0,0
0.0,0,0.2235294117647058,0,0,0,0,0,0.0,1,0.6094527363184079,0.0,1,0,0,0,1,0,0,0,0,1,0
0.0,1,0.6941176470588235,0,0,0,0,1,0.0,0,0.672139303482587,0.5,1,1,0,0,1,0,0,0,0,0,1
0.0,0,0.6,0,0,0,0,1,0.0,0,0.2592039800995024,0.25,1,1,0,1,0,0,0,0,0,0,1
0.75,1,0.1529411764705882,1,0,1,0,1,0.0,0,0.872636815920398,0.0,1,1,0,0,1,0,0,0,0,0,0
0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.5124378109452736,0.0,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.1058823529411764,0,0,0,0,1,0.0,1,0.7601990049751244,0.0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.0941176470588235,0,0,0,0,0,0.0,0,0.7741293532338308,0.25,1,0,0,0,0,0,0,0,0,0,0
0.5,1,0.1176470588235294,1,1,1,1,1,0.0,1,0.9487562189054723,0.0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.0823529411764705,0,0,0,0,1,0.0,1,0.6034825870646766,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.1529411764705882,0,1,0,1,1,0.0,1,0.4159203980099502,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0941176470588235,0,0,0,0,1,0.0,1,0.163681592039801,0.5,1,0,0,1,0,0,0,0,0,0,1
0.0,1,0.2470588235294117,0,0,0,0,1,0.0,1,0.6671641791044776,0.0,1,0,0,0,1,0,0,0,0,0,1
1.0,1,0.1411764705882353,0,1,1,0,0,0.5,1,0.8378109452736319,0.0,1,1,0,0,1,0,1,0,0,0,0
0.25,1,0.6941176470588235,1,0,1,0,1,0.0,1,0.8572139303482588,0.0,1,0,0,0,1,0,0,0,0,1,0
0.0,1,0.2941176470588235,0,0,1,0,1,0.0,1,0.8109452736318408,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0352941176470588,0,0,1,1,1,0.0,1,0.5587064676616916,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.8941176470588235,1,0,0,0,1,0.0,1,0.5572139303482587,0.0,1,1,0,0,1,0,0,0,0,0,0
0.0,1,0.3294117647058823,0,0,0,0,1,0.0,1,0.4139303482587064,0.25,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.2352941176470588,0,0,0,0,0,0.0,1,0.2701492537313432,0.0,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0124378109452736,0.25,1,1,0,0,0,1,0,0,0,0,0
0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.5139303482587065,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0705882352941176,0,1,0,0,1,0.0,1,0.6855721393034826,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.3529411764705882,0,0,0,0,1,0.0,1,0.6616915422885572,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.3176470588235294,0,0,0,1,1,0.0,1,0.7134328358208956,0.25,1,0,0,0,0,0,0,0,0,1,0
0.0,0,0.2470588235294117,0,0,0,0,1,0.0,0,0.6044776119402985,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.0189054726368158,0.5,1,0,0,0,0,1,0,0,0,1,0
0.0,0,0.188235294117647,0,0,0,0,1,0.0,1,0.5313432835820896,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,0.5,1,1,0,0,0,1,0,0,0,0,0
0.5,0,0.4823529411764706,0,1,1,1,1,0.0,1,0.6567164179104478,0.25,1,1,0,0,1,0,0,0,0,0,0
0.0,0,0.2117647058823529,0,0,0,0,1,0.0,0,0.5955223880597014,0.5,1,0,0,0,1,0,0,0,0,1,0
0.25,1,0.5529411764705883,0,0,1,0,0,0.0,0,0.7104477611940299,0.5,1,1,0,0,1,0,0,0,0,1,0
0.0,1,0.3294117647058823,1,0,0,0,1,0.0,1,0.800497512437811,0.0,1,0,0,0,1,0,0,0,0,1,0
0.0,0,0.1058823529411764,0,0,1,0,1,0.0,0,0.5781094527363183,0.25,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.1294117647058823,0,1,0,0,1,0.0,1,0.6059701492537314,0.0,1,0,0,0,1,0,0,0,0,1,0
0.5,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.6796019900497512,0.5,1,1,0,0,1,0,0,0,0,0,0
0.25,0,0.1647058823529411,0,1,0,0,0,0.0,1,0.553233830845771,0.5,1,1,0,0,1,0,0,0,0,1,0
0.25,0,0.0235294117647058,0,0,0,1,1,0.0,1,0.7736318407960199,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.017910447761194,0.25,1,0,0,0,0,1,0,0,0,0,0
1.0,1,0.0823529411764705,1,0,1,1,1,1.0,0,0.899502487562189,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.8117647058823529,0,0,0,0,1,0.0,1,0.2716417910447761,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0,0,0.1411764705882353,0,0,0,0,0,0.0,1,0.1676616915422885,0.25,1,0,0,1,0,0,0,0,0,0,1
0.0,0,0.2470588235294117,0,0,0,0,1,0.0,0,0.2781094527363184,0.25,1,1,0,1,0,0,0,0,0,0,1
0.0,0,0.8117647058823529,0,0,0,0,1,0.0,0,0.2676616915422885,0.5,1,0,0,1,0,0,0,0,0,0,1
0.25,0,0.2588235294117647,1,0,0,0,1,0.0,1,0.5467661691542288,0.25,1,0,0,0,1,0,0,0,0,1,0
0.75,0,0.1411764705882353,0,1,0,0,0,0.0,1,0.6676616915422885,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,0,0,0,0,1,0.0,0,0.2756218905472637,0.25,1,1,0,1,0,0,0,0,0,0,1
0.0,0,0.0470588235294117,0,1,0,0,1,0.0,0,0.6517412935323383,0.25,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.2352941176470588,0,0,0,0,1,0.0,1,0.5154228855721392,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.3529411764705882,0,0,0,0,1,0.0,1,0.6741293532338308,0.25,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.2,0,0,0,0,1,0.0,0,0.5412935323383085,0.0,1,0,0,0,1,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0273631840796019,0.25,1,0,0,0,0,1,0,0,0,0,1
0.75,1,0.6,0,1,0,1,1,0.0,1,0.7582089552238807,0.5,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.0705882352941176,0,1,1,0,1,0.0,1,0.6621890547263681,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.1294117647058823,0,0,1,0,1,0.0,0,0.3248756218905472,0.0,1,1,0,1,0,0,0,0,0,0,1
0.75,1,0.8588235294117647,0,0,1,0,0,0.0,1,0.8114427860696517,0.0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.0823529411764705,0,0,1,1,1,0.0,1,0.8865671641791043,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,1,0.0129353233830845,0.5,1,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0235294117647058,1,1,0,0,1,0.0,1,0.6054726368159203,0.0,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.188235294117647,0,0,0,0,1,0.0,0,0.072139303482587,0.25,1,0,1,1,0,0,0,0,0,0,0
0.0,0,0.0705882352941176,0,0,0,0,1,0.0,0,0.6218905472636815,0.5,1,0,0,0,1,0,0,0,0,0,0
1.0,1,0.8588235294117647,0,1,0,0,1,0.0,1,0.7323383084577114,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.2470588235294117,0,1,0,0,0,0.0,1,0.5681592039800994,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.1764705882352941,0,0,0,0,1,0.0,1,0.5691542288557214,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3294117647058823,1,0,0,0,1,0.0,1,0.3114427860696517,0.0,1,0,0,1,0,0,0,0,0,0,0
1.0,1,0.1058823529411764,1,1,1,1,1,0.5,1,0.6004975124378109,0.0,1,1,0,1,0,0,1,0,0,0,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.6253731343283582,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.3529411764705882,0,0,0,0,1,0.0,1,0.564179104477612,0.0,1,0,0,0,1,0,0,0,0,1,0
1.0,1,0.3294117647058823,0,0,1,1,0,0.0,1,0.8343283582089552,0.25,1,1,0,0,1,0,0,0,0,0,0
0.0,1,0.1058823529411764,0,1,0,0,1,0.0,1,0.7228855721393035,0.25,1,0,0,0,1,0,0,0,0,1,0
0.0,0,0.3176470588235294,0,1,0,0,1,0.0,0,0.1089552238805969,0.0,1,0,1,1,0,0,0,0,0,0,0
0.25,0,0.0588235294117647,0,1,1,0,1,0.0,1,0.7054726368159204,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.2731343283582089,0.0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.6,0,0,0,0,1,0.0,0,0.2621890547263681,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.1529411764705882,0,0,0,0,1,0.0,1,0.564179104477612,0.5,1,0,0,0,0,0,0,0,0,0,0
0.75,0,0.1764705882352941,0,0,1,0,1,1.0,1,0.7661691542288557,0.0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.6823529411764706,0,0,1,0,1,0.0,1,0.7124378109452736,0.5,1,0,1,0,1,0,0,0,0,0,0
0.75,1,0.2235294117647058,0,1,0,0,1,0.5,0,0.817910447761194,0.5,1,0,1,0,1,0,0,0,0,0,0
0.0,1,1.0,0,0,0,0,1,0.0,0,0.2875621890547263,0.25,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.1176470588235294,0,0,0,0,0,0.0,1,0.6164179104477612,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.0352941176470588,0,0,1,1,1,0.0,1,0.6850746268656716,0.25,1,0,1,0,1,0,0,0,0,0,0
0.0,1,0.6941176470588235,0,0,0,0,1,0.0,1,0.5736318407960199,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.6,1,1,1,0,1,0.0,1,0.8009950248756219,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.2352941176470588,0,0,0,0,1,0.0,0,0.6786069651741293,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.6941176470588235,0,0,0,0,1,0.0,1,0.2691542288557213,0.0,1,0,1,0,0,0,0,0,0,0,0
1.0,1,0.0352941176470588,0,1,1,0,1,0.5,0,0.854228855721393,0.25,1,0,0,0,1,0,1,0,0,0,0
1.0,0,0.0588235294117647,1,1,0,0,1,0.5,1,0.7199004975124377,0.0,1,1,0,0,1,0,1,0,0,0,0
0.0,0,0.8941176470588235,0,0,0,0,1,0.0,0,0.6955223880597016,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0194029850746268,0.0,1,0,1,0,0,1,0,0,0,0,0
0.25,0,0.1294117647058823,0,0,0,0,1,0.0,1,0.7218905472636815,0.0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.2,0,1,0,0,1,0.0,1,0.607960199004975,0.0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.6941176470588235,0,1,1,0,0,0.0,1,0.6477611940298507,0.0,1,0,0,0,1,0,0,1,0,0,0
0.0,1,0.611764705882353,0,0,0,0,1,0.0,1,0.3099502487562188,0.0,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.6,1,0,0,1,1,0.0,1,0.6064676616915423,0.0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0470588235294117,0,0,1,0,1,0.0,0,0.3029850746268657,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3176470588235294,1,0,0,0,1,0.0,1,0.7696517412935323,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.3529411764705882,1,1,0,0,1,0.0,1,0.4129353233830846,0.0,1,1,0,1,0,0,0,1,0,0,0
0.0,0,0.1529411764705882,0,0,0,0,0,0.0,0,0.5283582089552238,0.5,1,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0189054726368158,0.5,1,0,1,0,0,1,0,0,0,0,1
0.0,0,0.2117647058823529,0,0,0,0,1,0.0,0,0.5124378109452736,0.25,1,0,0,0,1,0,0,0,0,0,1
0.25,0,0.0352941176470588,0,0,0,0,1,0.0,0,0.6228855721393034,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0470588235294117,1,1,0,0,1,0.0,1,0.1532338308457711,0.25,1,0,0,1,0,0,0,0,0,0,1
0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.6139303482587065,0.5,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0104477611940298,0.25,1,0,0,0,0,1,0,0,0,0,1
0.5,1,0.0470588235294117,1,0,1,1,1,0.5,1,0.8054726368159204,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.188235294117647,0,0,0,0,1,0.0,1,0.6661691542288557,0.0,1,1,0,0,1,0,0,0,0,0,1
0.0,1,0.2941176470588235,0,0,0,0,1,0.0,0,0.5671641791044776,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.611764705882353,0,0,1,0,1,0.0,0,0.3592039800995025,0.5,1,0,0,1,0,0,0,0,0,0,1
0.0,0,0.0823529411764705,0,0,0,0,1,0.0,1,0.0666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,1
0.5,0,0.2470588235294117,1,1,1,0,1,0.5,1,0.2398009950248756,0.0,1,0,0,1,0,0,0,1,0,0,0
0.0,1,0.2117647058823529,0,0,0,0,0,0.0,1,0.5676616915422885,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.6823529411764706,1,1,0,0,1,0.5,1,0.7616915422885572,0.5,1,0,0,0,1,0,0,1,0,0,0
0.5,1,0.3294117647058823,0,0,0,0,1,0.0,0,0.6756218905472637,0.25,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.4823529411764706,0,0,0,0,1,0.0,1,0.664179104477612,0.25,1,0,0,0,1,0,0,0,1,0,0
0.0,0,0.4823529411764706,0,0,0,0,1,0.0,0,0.6199004975124378,0.5,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.188235294117647,0,0,1,0,1,0.0,1,0.572636815920398,0.0,1,0,0,0,1,0,0,0,0,0,1
0.5,0,0.0941176470588235,0,0,0,1,1,0.0,0,0.6656716417910448,0.25,1,0,0,0,1,0,0,0,1,0,0
0.25,1,0.2117647058823529,1,0,0,0,1,0.0,0,0.36318407960199,0.0,1,0,0,1,0,0,0,0,1,0,0
0.0,0,0.2705882352941176,0,0,0,0,0,0.0,1,0.6094527363184079,0.25,1,0,0,0,1,0,0,0,0,0,1
1.0,1,0.2470588235294117,1,1,1,0,1,0.5,1,0.9258706467661691,0.5,1,0,0,0,1,0,1,0,0,0,0
0.0,0,0.3058823529411765,0,0,1,0,1,0.0,1,0.6766169154228856,0.25,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.3058823529411765,0,1,0,0,0,0.0,1,0.6771144278606964,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.3529411764705882,0,1,0,0,1,0.0,1,0.7134328358208956,0.0,1,0,0,0,1,0,0,0,1,0,0
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.5149253731343283,0.0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.0470588235294117,1,1,0,1,1,0.5,1,0.4592039800995025,0.25,1,0,1,1,0,0,0,0,1,0,0
0.0,1,0.1058823529411764,1,0,1,0,1,0.0,1,0.8378109452736319,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.6823529411764706,0,0,1,1,1,0.0,0,0.6154228855721392,0.5,1,1,0,0,1,0,0,0,0,0,1
0.0,0,0.2588235294117647,0,0,0,0,0,0.0,1,0.6164179104477612,0.25,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.3058823529411765,1,1,1,1,1,0.0,1,0.7950248756218906,0.0,1,0,0,0,1,0,0,0,0,0,1
0.0,1,0.2705882352941176,0,1,1,1,1,0.0,1,0.9422885572139303,0.25,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0.2705882352941176,0,0,0,0,1,0.0,0,0.5238805970149254,0.0,1,0,1,0,1,0,0,0,0,0,1
0.25,0,0.3176470588235294,1,0,0,1,1,0.0,1,0.8119402985074626,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,1,0.188235294117647,0,0,0,0,1,0.0,1,0.5597014925373134,0.5,1,0,0,0,1,0,0,0,0,0,0
1.0,1,0.0470588235294117,0,1,1,1,0,0.0,1,0.9044776119402984,0.25,1,0,0,0,1,0,0,1,0,0,0
0.25,1,0.3529411764705882,0,0,1,0,1,0.0,1,0.4671641791044776,0.0,1,1,0,1,0,0,0,0,0,0,0
0.0,0,0.1176470588235294,0,0,0,0,1,0.0,1,0.5303482587064676,0.0,1,0,1,0,1,0,0,0,0,0,1
0.75,1,0.8588235294117647,1,0,1,0,1,0.0,0,0.7527363184079602,0.0,1,0,0,0,1,0,0,1,0,0,0
0.0,0,0.0941176470588235,0,0,1,0,1,0.0,1,0.3034825870646766,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0,1,0.2352941176470588,0,0,0,0,0,0.0,1,0.6706467661691543,0.0,1,0,0,0,1,0,0,0,0,0,1
0.0,1,0.1411764705882353,0,1,1,0,1,0.0,1,0.8800995024875623,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0588235294117647,0,0,0,0,1,0.0,1,0.0686567164179104,0.0,1,0,0,1,0,0,0,0,0,0,1
0.75,1,0.8352941176470589,0,1,1,1,1,0.5,0,0.9164179104477612,0.0,1,0,0,0,1,0,0,1,0,0,0
0.75,1,0.5529411764705883,1,1,0,0,1,0.5,1,0.845771144278607,0.0,1,1,0,0,1,0,0,1,0,0,0
0.0,0,0.1294117647058823,1,0,0,0,1,0.0,1,0.2940298507462686,0.0,1,0,0,1,0,0,0,0,0,0,1
0.25,1,0.0235294117647058,0,0,1,0,1,0.0,1,0.799502487562189,0.0,1,1,0,0,1,0,0,0,1,0,0
0.25,0,0.1294117647058823,0,0,0,0,1,0.0,1,0.518905472636816,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.2235294117647058,0,0,0,0,1,0.0,0,0.2756218905472637,0.0,1,0,1,0,0,0,0,0,0,0,1
0.0,0,0.0470588235294117,0,0,1,0,1,0.0,1,0.6696517412935323,0.25,1,1,0,0,1,0,0,0,0,0,1
0.5,0,0.0470588235294117,0,0,0,0,0,0.0,1,0.517910447761194,0.5,1,0,0,0,1,0,0,0,1,0,0
0.5,1,0.8588235294117647,1,0,1,0,1,0.5,1,0.8502487562189055,0.25,1,0,1,0,1,0,0,0,1,0,0
0.0,0,0.5411764705882353,0,0,0,0,1,0.0,1,0.6975124378109452,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.8941176470588235,0,0,1,0,1,0.0,1,0.7557213930348259,0.0,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.1176470588235294,0,1,0,0,1,0.0,1,0.7761194029850746,0.25,1,0,0,0,1,0,0,0,0,0,1
0.0,0,0.3176470588235294,0,0,0,0,1,0.0,1,0.5218905472636816,0.25,1,0,0,0,0,0,0,0,0,0,1
0.5,0,0.0588235294117647,0,1,0,1,0,0.5,0,0.1522388059701492,0.25,1,0,1,0,0,0,0,1,0,0,0
0.75,1,0.0705882352941176,1,1,1,0,1,1.0,1,0.9422885572139303,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3411764705882353,0,0,0,0,1,0.0,0,0.1756218905472636,0.0,1,0,0,0,0,0,0,0,0,0,1
0.5,1,1.0,0,0,1,0,1,0.0,1,0.8059701492537313,0.0,1,0,0,0,1,0,0,0,1,0,0
0.0,1,0.4823529411764706,1,0,0,1,1,0.0,1,0.8467661691542289,0.0,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.0588235294117647,0,1,0,0,1,0.0,1,0.7139303482587065,0.0,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.2823529411764706,1,1,0,0,1,0.5,0,0.8741293532338307,0.0,1,0,0,0,1,0,0,0,1,0,0
0.0,0,0.8117647058823529,0,1,0,1,1,0.0,1,0.707462686567164,0.5,1,0,0,0,1,0,0,0,0,0,1
0.0,1,0.2235294117647058,0,0,0,0,0,0.0,1,0.5860696517412936,0.5,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.1058823529411764,0,0,0,0,1,0.0,1,0.1691542288557214,0.25,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.8941176470588235,0,1,0,0,1,0.0,1,0.3014925373134328,0.25,1,0,0,1,0,0,0,0,0,0,0
0.75,1,0.2823529411764706,0,1,0,0,1,0.0,1,0.7975124378109453,0.25,1,1,0,0,1,0,0,0,0,0,0
0.0,1,0.2705882352941176,0,0,1,0,1,0.0,1,0.618905472636816,0.0,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0705882352941176,0,0,1,1,0,0.0,1,0.3681592039800995,0.5,1,0,0,1,0,0,0,0,1,0,0
0.0,0,0.8352941176470589,1,0,0,1,1,0.0,1,0.3601990049751243,0.0,1,0,0,0,0,0,0,0,0,0,0
0.5,1,0.2470588235294117,0,0,0,0,1,0.0,0,0.5681592039800994,0.5,1,1,0,0,1,0,0,0,1,0,0
0.0,0,0.0235294117647058,1,0,0,0,1,0.0,1,0.5716417910447761,0.0,1,0,0,0,0,0,0,0,0,0,0
0.0,1,0.4941176470588235,0,0,0,0,1,0.0,1,0.5572139303482587,0.0,1,0,1,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0114427860696517,0.25,1,0,1,0,0,1,0,0,0,0,0
0.0,1,0.2,0,0,0,0,1,0.0,1,0.6472636815920397,0.25,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0823529411764705,0,0,0,0,1,0.0,1,0.6154228855721392,0.0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,0.5,0,0.0701492537313432,0.5,1,0,0,0,0,1,0,0,1,0,0
0.0,1,0.1764705882352941,1,0,0,0,0,0.0,0,0.7950248756218906,0.0,1,0,1,0,1,0,0,0,0,0,0
0.75,1,0.0352941176470588,1,1,0,0,1,0.0,1,0.7507462686567165,0.0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.0588235294117647,0,0,1,1,1,0.5,1,0.6343283582089552,0.0,1,1,0,1,0,0,0,0,0,0,0
1.0,1,0.188235294117647,0,1,1,0,1,0.0,1,0.7711442786069651,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.2588235294117647,0,0,0,0,1,0.0,1,0.754228855721393,0.5,1,1,0,0,1,0,0,0,1,0,0
0.0,0,0.1411764705882353,0,0,0,0,1,0.0,1,0.36318407960199,0.5,1,0,1,1,0,0,0,0,0,0,0
0.0,1,0.3176470588235294,0,0,0,0,1,0.0,1,0.7597014925373133,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,1,0,0,1,1,0.0,1,0.1616915422885572,0.0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0.2823529411764706,0,1,1,0,1,0.0,1,0.8686567164179103,0.0,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.2823529411764706,0,0,1,0,0,0.0,0,0.117910447761194,0.5,1,1,0,1,0,0,0,0,0,0,0
0.0,0,0.2705882352941176,0,0,0,0,1,0.0,1,0.517910447761194,0.5,1,0,0,0,1,0,0,0,0,1,0
0.0,1,0.8117647058823529,0,1,0,0,1,0.0,1,0.6164179104477612,0.5,1,0,1,0,1,0,0,0,0,0,1
1.0,1,0.1294117647058823,1,0,0,1,1,0.5,1,0.7572139303482587,0.0,1,1,0,0,1,0,1,0,0,0,0
0.0,0,0.2470588235294117,0,0,0,0,1,0.0,1,0.2621890547263681,0.25,1,0,0,1,0,0,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0134328358208955,0.25,1,1,0,0,0,1,0,0,0,0,1
0.0,0,1.0,0,0,0,0,1,0.0,0,0.5218905472636816,0.0,1,1,0,0,1,0,0,0,0,0,0
0.0,0,0.6,0,0,0,1,1,0.0,1,0.6621890547263681,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,0,0.6,0,1,1,1,1,0.5,1,0.86318407960199,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.0823529411764705,1,0,0,0,1,0.0,1,0.3601990049751243,0.0,1,0,0,1,0,0,0,0,0,1,0
0.75,0,0.2705882352941176,0,0,1,0,1,0.0,1,0.6671641791044776,0.25,1,0,0,0,0,0,0,0,0,0,0
0.5,1,0.3529411764705882,0,0,0,0,0,0.0,1,0.6477611940298507,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3058823529411765,0,1,1,0,1,0.0,1,0.1517412935323382,0.25,1,1,0,1,0,0,0,0,0,1,0
